"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 18 14:13:57 GMT 2024","Mon Mar 18 14:13:58 GMT 2024","451","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Mar 18 14:14:22 GMT 2024","Mon Mar 18 14:14:27 GMT 2024","4226","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula3","testFormula3","sinus"
"broken","Mon Mar 18 14:15:13 GMT 2024","Mon Mar 18 14:15:13 GMT 2024","337","Surefire suite","Surefire test","com.webcalc.gerkin.testrunner.CucumberRunnerTests","com.webcalc.gerkin.testrunner.CucumberRunnerTests","runScenario","Runs Cucumber Scenarios",""
"passed","Mon Mar 18 14:12:52 GMT 2024","Mon Mar 18 14:12:57 GMT 2024","4581","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Mon Mar 18 14:14:07 GMT 2024","Mon Mar 18 14:14:12 GMT 2024","4954","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula1","testFormula1","summation"
"passed","Mon Mar 18 14:14:15 GMT 2024","Mon Mar 18 14:14:19 GMT 2024","4349","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula2","testFormula2","subtracting"
"passed","Mon Mar 18 14:13:31 GMT 2024","Mon Mar 18 14:13:33 GMT 2024","2326","Surefire suite","Surefire test","com.webcalc.ui.tests.PerformanceTest","com.webcalc.ui.tests.PerformanceTest","testPerformOperation","testPerformOperation",""
"passed","Mon Mar 18 14:12:29 GMT 2024","Mon Mar 18 14:12:33 GMT 2024","4350","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"passed","Mon Mar 18 14:13:09 GMT 2024","Mon Mar 18 14:13:13 GMT 2024","4454","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardNumbersNegative","testEnteringKeyboardNumbersNegative",""
"broken","Mon Mar 18 14:15:12 GMT 2024","Mon Mar 18 14:15:13 GMT 2024","345","Surefire suite","Surefire test","com.webcalc.gerkin.testrunner.CucumberRunnerTests","com.webcalc.gerkin.testrunner.CucumberRunnerTests","runScenario","Runs Cucumber Scenarios",""
"passed","Mon Mar 18 14:14:04 GMT 2024","Mon Mar 18 14:14:04 GMT 2024","450","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"skipped","Mon Mar 18 14:15:11 GMT 2024","Mon Mar 18 14:15:12 GMT 2024","1498","","Cucumber UI/API tests for web calculator","","User calculates 10-8=2 by pressing calculator buttons","","User calculates 10-8=2 by pressing calculator buttons",""
"skipped","Mon Mar 18 14:15:13 GMT 2024","Mon Mar 18 14:15:13 GMT 2024","329","","Cucumber UI/API tests for web calculator","","User calculates sin(30)=0.5 by pressing calculator buttons","","User calculates sin(30)=0.5 by pressing calculator buttons",""
"passed","Mon Mar 18 14:13:48 GMT 2024","Mon Mar 18 14:13:48 GMT 2024","459","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Mar 18 14:13:01 GMT 2024","Mon Mar 18 14:13:05 GMT 2024","4425","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardNumbersNegative","testEnteringKeyboardNumbersNegative",""
"passed","Mon Mar 18 14:12:37 GMT 2024","Mon Mar 18 14:12:41 GMT 2024","4317","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"broken","Mon Mar 18 14:15:13 GMT 2024","Mon Mar 18 14:15:13 GMT 2024","353","Surefire suite","Surefire test","com.webcalc.gerkin.testrunner.CucumberRunnerTests","com.webcalc.gerkin.testrunner.CucumberRunnerTests","runScenario","Runs Cucumber Scenarios",""
"passed","Mon Mar 18 14:13:54 GMT 2024","Mon Mar 18 14:13:55 GMT 2024","443","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"skipped","Mon Mar 18 14:15:13 GMT 2024","Mon Mar 18 14:15:13 GMT 2024","320","","Cucumber UI/API tests for web calculator","","User calculates (10-2)*2 !=20 by pressing calculator buttons","","User calculates (10-2)*2 !=20 by pressing calculator buttons",""
"broken","Mon Mar 18 14:15:11 GMT 2024","Mon Mar 18 14:15:12 GMT 2024","1628","Surefire suite","Surefire test","com.webcalc.gerkin.testrunner.CucumberRunnerTests","com.webcalc.gerkin.testrunner.CucumberRunnerTests","runScenario","Runs Cucumber Scenarios",""
"passed","Mon Mar 18 14:14:01 GMT 2024","Mon Mar 18 14:14:01 GMT 2024","422","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Mar 18 14:14:29 GMT 2024","Mon Mar 18 14:14:35 GMT 2024","5111","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testFormula4","testFormula4","multiplication"
"passed","Mon Mar 18 14:13:51 GMT 2024","Mon Mar 18 14:13:51 GMT 2024","466","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasBtnTest","com.webcalc.ui.tests.CalBasicFormulasBtnTest","testCalculatorTypes","testCalculatorTypes","calc types"
"passed","Mon Mar 18 14:12:44 GMT 2024","Mon Mar 18 14:12:48 GMT 2024","4375","Surefire suite","Surefire test","com.webcalc.ui.tests.CalBasicFormulasInputTest","com.webcalc.ui.tests.CalBasicFormulasInputTest","testEnteringKeyboardCharacters","testEnteringKeyboardCharacters",""
"skipped","Mon Mar 18 14:15:12 GMT 2024","Mon Mar 18 14:15:13 GMT 2024","332","","Cucumber UI/API tests for web calculator","","User calculates 2+3=5 by pressing calculator buttons","","User calculates 2+3=5 by pressing calculator buttons",""
